Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_NA,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NA,YearsSinceSale,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
238,60,70.0,9453,1,1,3,0,7,7,1993,2003,0.0,3,2,4.0,3.0,1.0,4.0,402,1.0,0,594,996,5,1,5.0,1014,730,0,1787,0,0,2,1,3,1,4,7,8,0,0.0,1993.0,2,2,457,3,3,3,370,70,0,238,0,0,0,194621,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,16.0,False,False,False,False,False,False,False,True,False,False,False,True,False
59,60,66.0,13682,1,2,3,0,10,5,2006,2006,1031.0,4,2,5.0,3.0,4.0,1.0,0,1.0,0,1410,1410,5,1,5.0,1426,1519,0,2942,0,0,3,1,3,1,4,10,8,1,4.0,2006.0,3,3,641,3,3,3,192,0,37,0,0,0,0,438147,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,19.333333333333258,False,False,False,False,False,True,False,False,False,False,False,False,True
1160,60,76.0,9120,1,0,3,0,6,6,1974,1974,270.0,3,2,3.0,3.0,1.0,5.0,442,1.0,0,459,901,3,1,5.0,943,933,0,1891,0,0,2,1,4,1,4,8,8,1,3.0,1974.0,2,2,540,4,3,3,0,69,0,0,0,0,0,185032,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
536,190,70.0,7000,1,0,3,0,5,7,1910,1991,0.0,2,2,4.0,3.0,4.0,6.0,969,1.0,0,148,1117,3,1,5.0,820,527,0,1343,1,0,1,0,3,1,3,5,8,0,0.0,1990.0,0,0,0,0,0,1,85,0,148,0,0,0,0,107486,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,18.083333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
368,80,101.0,9150,1,1,3,0,6,5,1962,1962,305.0,2,2,4.0,3.0,4.0,6.0,371,1.0,0,728,1099,4,1,5.0,1431,0,0,1425,0,1,1,0,3,1,3,6,8,1,4.0,1962.0,2,1,296,3,3,3,64,110,0,0,0,0,0,164905,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,17.166666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
696,20,54.0,13811,1,1,3,0,6,6,1987,1987,72.0,2,2,4.0,4.0,1.0,6.0,980,2.0,40,92,1112,4,1,5.0,1137,0,0,1131,1,0,2,0,2,1,4,5,8,1,3.0,1987.0,1,2,551,3,3,3,125,0,0,0,0,0,0,176572,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
24,120,44.0,4224,1,0,3,0,5,7,1976,1976,0.0,2,2,4.0,3.0,1.0,6.0,840,1.0,0,200,1040,3,1,5.0,1060,0,0,1064,1,0,1,0,3,1,3,6,8,1,3.0,1976.0,1,2,572,3,3,3,100,110,0,0,0,0,0,129994,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.666666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
108,20,50.0,6000,1,0,3,0,5,5,1948,1950,0.0,2,2,3.0,3.0,1.0,5.0,104,4.0,169,516,789,5,1,5.0,789,0,0,796,0,0,1,0,2,1,3,5,8,0,0.0,1948.0,1,1,250,3,3,3,0,0,0,0,0,0,0,115136,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,17.833333333333258,False,False,False,False,False,False,False,True,False,False,False,False,True
1431,60,60.0,21930,1,3,3,0,5,5,2005,2005,0.0,3,2,4.0,4.0,3.0,1.0,0,1.0,0,732,732,5,1,5.0,734,1104,0,1861,0,0,2,1,4,1,3,7,8,1,4.0,2005.0,3,2,372,3,3,3,100,40,0,0,0,0,0,192247,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1019,80,70.0,10784,1,1,3,0,7,5,1991,1992,76.0,3,2,4.0,3.0,1.0,1.0,0,1.0,0,384,384,4,1,5.0,802,670,0,1479,0,0,2,1,3,1,4,7,8,1,3.0,1991.0,2,2,402,3,3,3,164,0,0,0,0,0,0,159943,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.75,False,False,False,False,False,False,False,True,False,False,False,True,False
362,50,70.0,9144,1,0,3,0,5,5,1940,1982,0.0,2,2,3.0,3.0,1.0,3.0,399,1.0,0,484,883,4,1,5.0,988,517,0,1482,1,0,1,0,3,1,3,8,8,0,0.0,1940.0,1,1,240,3,3,1,0,0,0,0,0,0,0,144830,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,17.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1002,30,60.0,5400,1,0,3,0,5,6,1920,1950,0.0,2,2,2.0,3.0,1.0,1.0,0,1.0,0,691,691,5,1,4.0,691,0,0,685,0,0,1,0,2,1,5,4,8,0,0.0,1920.0,1,1,216,2,3,1,0,20,94,0,0,0,0,85814,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,19.083333333333258,False,False,False,False,False,False,False,True,False,False,False,False,False
539,20,70.0,11553,1,1,3,0,5,5,1968,1968,188.0,2,2,3.0,3.0,1.0,4.0,673,1.0,0,378,1051,3,1,5.0,1159,0,0,1162,0,0,1,1,3,1,3,7,8,1,2.0,1968.0,1,1,336,3,3,3,466,0,0,0,0,0,0,158034,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1422,120,53.0,4043,1,0,3,0,6,5,1977,1977,0.0,2,2,4.0,3.0,1.0,5.0,360,1.0,0,709,1069,3,1,5.0,1069,0,0,1042,0,0,2,0,2,1,3,4,8,1,2.0,1977.0,2,2,440,3,3,3,0,55,0,0,165,0,0,127382,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,15.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1178,50,70.0,3950,1,0,3,0,6,8,1926,2004,0.0,2,2,3.0,3.0,1.0,3.0,468,1.0,0,350,818,3,1,5.0,818,406,0,1204,0,0,1,0,3,1,3,5,8,0,0.0,1926.0,1,1,210,3,3,1,0,0,116,0,0,0,0,115064,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,16.166666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
1292,160,21.0,1680,1,0,3,0,5,7,1972,1972,268.0,2,2,3.0,3.0,1.0,5.0,231,1.0,0,399,630,3,1,5.0,630,672,0,1301,0,0,2,1,3,1,3,6,8,0,0.0,1972.0,1,1,264,3,3,3,185,0,0,0,0,0,0,119592,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,17.0,False,False,False,False,False,False,False,True,False,False,False,True,False
782,60,65.0,7153,1,0,3,0,6,5,1992,1992,0.0,3,3,4.0,3.0,1.0,5.0,387,1.0,0,374,761,5,1,5.0,810,793,0,1595,0,0,2,1,3,1,4,7,8,0,0.0,1992.0,2,2,484,3,3,3,0,124,0,0,0,0,0,176243,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19.583333333333258,False,False,False,False,False,False,False,True,False,False,False,True,False
1448,60,80.0,10000,1,0,3,0,8,5,1995,1996,438.0,3,2,4.0,3.0,1.0,6.0,1079,1.0,0,141,1220,5,1,5.0,1220,870,0,2117,1,0,2,1,3,1,4,8,8,1,3.0,1995.0,2,2,556,3,3,3,0,65,0,0,0,0,0,239981,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.166666666666515,False,False,False,False,False,False,False,True,False,False,False,True,False
775,20,110.0,14226,1,0,3,0,8,5,2006,2006,375.0,3,2,4.0,3.0,3.0,1.0,0,1.0,0,1935,1935,4,1,5.0,1973,0,0,1970,0,0,2,0,3,1,4,9,8,1,4.0,2006.0,3,3,895,3,3,3,315,45,0,0,0,0,0,395360,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,18.583333333333258,False,False,False,False,False,True,False,False,False,False,False,False,True
